entry: 166,latitude: 39.950924,longitude: -75.20266,altitude: 61.593333466666664,course: 84.13,speed: 0.21
entry: 167,latitude: 39.950966,longitude: -75.202675,altitude: 63.0,course: 84.13,speed: 0.21
entry: 168,latitude: 39.95097,longitude: -75.202675,altitude: 63.0,course: 50.74,speed: 0.07
entry: 169,latitude: 39.95097,longitude: -75.202675,altitude: 63.0,course: 50.74,speed: 0.07
entry: 170,latitude: 39.95097,longitude: -75.202675,altitude: 63.0,course: 50.74,speed: 0.07
entry: 171,latitude: 39.950966,longitude: -75.202675,altitude: 63.0,course: 50.74,speed: 0.07
entry: 172,latitude: 39.950966,longitude: -75.202675,altitude: 63.0,course: 50.74,speed: 0.07
entry: 173,latitude: 39.950966,longitude: -75.202675,altitude: 63.0,course: 50.74,speed: 0.07
entry: 174,latitude: 39.950943,longitude: -75.202606,altitude: 62.599998,course: 50.74,speed: 0.07
entry: 175,latitude: 39.950943,longitude: -75.202606,altitude: 62.599998,course: 50.74,speed: 0.07
entry: 176,latitude: 39.950943,longitude: -75.202606,altitude: 62.599998,course: 50.74,speed: 0.07
entry: 177,latitude: 39.950962,longitude: -75.202583,altitude: 62.099998,course: 50.74,speed: 0.07
entry: 178,latitude: 39.950962,longitude: -75.202583,altitude: 62.099998,course: 50.74,speed: 0.07
entry: 179,latitude: 39.950962,longitude: -75.202583,altitude: 62.0,course: 50.74,speed: 0.07
entry: 180,latitude: 39.950962,longitude: -75.202583,altitude: 62.0,course: 50.74,speed: 0.07
entry: 181,latitude: 39.950966,longitude: -75.202583,altitude: 62.0,course: 14.63,speed: 0.33
entry: 182,latitude: 39.95097,longitude: -75.202591,altitude: 61.700001,course: 14.63,speed: 0.33
entry: 183,latitude: 39.950974,longitude: -75.202591,altitude: 61.700001,course: 14.63,speed: 0.33
entry: 184,latitude: 39.95097,longitude: -75.202591,altitude: 61.700001,course: 330.42,speed: 0.09
entry: 185,latitude: 39.95097,longitude: -75.202591,altitude: 61.700001,course: 330.42,speed: 0.09
entry: 186,latitude: 39.95097,longitude: -75.202599,altitude: 61.599998,course: 330.42,speed: 0.09
entry: 187,latitude: 39.95097,longitude: -75.202599,altitude: 61.599998,course: 251.89,speed: 0.16
entry: 188,latitude: 39.95097,longitude: -75.202591,altitude: 61.599998,course: 251.89,speed: 0.05
entry: 189,latitude: 39.95097,longitude: -75.202591,altitude: 61.599998,course: 251.89,speed: 0.05
entry: 190,latitude: 39.95097,longitude: -75.202591,altitude: 61.400002,course: 251.89,speed: 0.05
entry: 191,latitude: 39.95097,longitude: -75.202591,altitude: 61.400002,course: 251.89,speed: 0.05
entry: 192,latitude: 39.95097,longitude: -75.202591,altitude: 61.400002,course: 251.89,speed: 0.05
entry: 193,latitude: 39.950974,longitude: -75.202591,altitude: 61.099998,course: 251.89,speed: 0.05
entry: 194,latitude: 39.950966,longitude: -75.202599,altitude: 61.099998,course: 190.88,speed: 1.13
